Company,Street,City,State,Zip,Activities
ralph's packing,500 W. Freeman Ave.,Perkins,OK,74059,Poultry Processing
ralphs ranches,1825 West Ball Mountain Road,Macdoel,CA,96058,Meat Processing
ralphs ranches,1825 West Ball Mountain Road,Macdoel,CA,96058,Meat Slaughter
ram country meats,350 West Pitkin Street,Fort Collins,CO,80523,Meat Processing
ram country meats,350 West Pitkin Street,Fort Collins,CO,80523,Meat Slaughter
ram country meats,350 West Pitkin Street,Fort Collins,CO,80523,Poultry Processing
ram country meats,350 West Pitkin Street,Fort Collins,CO,80523,Poultry Slaughter
ramar international,539 Garcia Ave,Pittsburg,CA,94565,Meat Processing
ramar international,539 Garcia Ave,Pittsburg,CA,94565,Poultry Processing
ramar international,335 Central Avenue,Pittsburg,CA,94565,Meat Processing
ramar international,335 Central Avenue,Pittsburg,CA,94565,Poultry Processing
ramarc foods,4513 South Halsted Street,Chicago,IL,60609,Meat Processing
rammell valley pack,7080 N. 3000 W.,Tetonia,ID,83452,Meat Processing
rammell valley pack,7080 N. 3000 W.,Tetonia,ID,83452,Meat Slaughter
rammell valley pack,7080 N. 3000 W.,Tetonia,ID,83452,Voluntary Processing - Poultry
rammell valley pack,7080 N. 3000 W.,Tetonia,ID,83452,Voluntary Slaughter - Poultry
ramona's food group,13633 S. Western Avenue,Gardena,CA,90249,Meat Processing
ramona's food group,13633 S. Western Avenue,Gardena,CA,90249,Poultry Processing
rana meal solutions,1320 Brewster Creek Blvd.,Barlett,IL,60103,Certification - Export
rana meal solutions,1320 Brewster Creek Blvd.,Barlett,IL,60103,Identification - Meat
rana meal solutions,1320 Brewster Creek Blvd.,Barlett,IL,60103,Identification - Poultry
rana meal solutions,550 Spitzer Rd.,Bartlett,IL,60103,Meat Processing
rana meal solutions,550 Spitzer Rd.,Bartlett,IL,60103,Poultry Processing
ranch house meat & sausage,303 San Saba Avenue,Menard,TX,76859,Meat Processing
ranch house meat & sausage,303 San Saba Avenue,Menard,TX,76859,Poultry Processing
rancher's pride meats,5054 Design Avenue,Zullinger,PA,17272,Meat Processing
rancher's pride meats,5054 Design Avenue,Zullinger,PA,17272,Meat Slaughter
rancher's us op,4301 White Bear Parkway,Vadnais Heights,MN,55110,Meat Processing
rancher's us op,4301 White Bear Parkway,Vadnais Heights,MN,55110,Poultry Processing
rancher's us op,4301 White Bear Parkway,Vadnais Heights,MN,55110,Voluntary Processing - Meat
ranchers processing,900 Airport Blvd.,Mendota,CA,93640,Meat Processing
ranchers processing,900 Airport Blvd.,Mendota,CA,93640,Poultry Processing
ranchland packing,1201 Centennial Ave.,Butte,MT,59701,Meat Processing
ranchland packing,1201 Centennial Ave.,Butte,MT,59701,Meat Slaughter
ranchland packing,1201 Centennial Ave.,Butte,MT,59701,Poultry Processing
ranchland packing,1201 Centennial Ave.,Butte,MT,59701,Voluntary Processing - Meat
ranchland packing,1201 Centennial Ave.,Butte,MT,59701,Voluntary Slaughter - Meat
randall meat,500 B. Albert Pike,Hot Springs,AR,71913,Meat Processing
randall meat,500 B. Albert Pike,Hot Springs,AR,71913,Poultry Processing
randolph packing,403 West Balfour Ave.,Asheboro,NC,27203,Meat Processing
randolph packing,403 West Balfour Ave.,Asheboro,NC,27203,Meat Slaughter
randolph packing,275 Roma Jean Parkway,Streamwood,IL,60107,Certification - Export
randolph packing,275 Roma Jean Parkway,Streamwood,IL,60107,Food Inspection
randolph packing,275 Roma Jean Parkway,Streamwood,IL,60107,Meat Processing
randolph packing,275 Roma Jean Parkway,Streamwood,IL,60107,Poultry Processing
randy's foods,1910 5th St. NW,Faribault,MN,55021,Meat Processing
randy's foods,1910 5th St. NW,Faribault,MN,55021,Poultry Processing
rantoul foods,205 Turner Drive,Rantoul,IL,61866,Meat Processing
rantoul foods,205 Turner Drive,Rantoul,IL,61866,Meat Slaughter
rapacki & sons,633 N. Queens Avenue,Lindenhurst,NY,11757,Meat Processing
rase forwarding,1020 E. Highlowe Dr.,Hidalgo,TX,78557,Certification - Export
rastelli,300 Heron Drive,Logan Township,NJ,08085,Meat Processing
rastelli,300 Heron Drive,Logan Township,NJ,08085,Poultry Processing
rastelli global,504 Sharptown Road,Swedesboro,NJ,08085,Certification - Export
rastelli global,504 Sharptown Road,Swedesboro,NJ,08085,Identification - Meat
rastelli global,504 Sharptown Road,Swedesboro,NJ,08085,Identification - Poultry
rath,908 E. Apache Trail Rd.,Apache,OK,73006,Meat Processing
rath,908 E. Apache Trail Rd.,Apache,OK,73006,Poultry Processing
rava forwarding,514 Nafta Blvd.,Laredo,TX,78045,Certification - Cysticercus
rava forwarding,514 Nafta Blvd.,Laredo,TX,78045,Certification - Export
rava forwarding,514 Nafta Blvd.,Laredo,TX,78045,Certification - Trichinae
rava forwarding,514 Nafta Blvd.,Laredo,TX,78045,Identification - Meat
rava forwarding,514 Nafta Blvd.,Laredo,TX,78045,Identification - Poultry
raven brand products,10870 14th Avenue,Armona,CA,93202,Meat Processing
raven brand products,10870 14th Avenue,Armona,CA,93202,Poultry Processing
raw basics,4074 S. Kinnickinnic Ave.,St. Francis,WI,53235,Meat Processing
raw basics,4074 S. Kinnickinnic Ave.,St. Francis,WI,53235,Poultry Processing
raw seafoods,481 Currant Road,Fall River,MA,02720,Meat Processing
raw seafoods,481 Currant Road,Fall River,MA,02720,Poultry Processing
ray chavez distributor,3400 NW 62nd St.,Miami,FL,33147,Meat Processing
ray's wholesale meats,2113 S. 3rd. Avenue,Union Gap,WA,98903,Meat Processing
ray's wholesale meats,2113 S. 3rd. Avenue,Union Gap,WA,98903,Poultry Processing
raybern foods,184 Bryan Blvd.,Shannon,MS,38868,AMS RTE Canada EV Program
raybern foods,184 Bryan Blvd.,Shannon,MS,38868,Certification - Export
raybern foods,184 Bryan Blvd.,Shannon,MS,38868,Food Inspection
raybern foods,184 Bryan Blvd.,Shannon,MS,38868,Identification - Meat
raybern foods,184 Bryan Blvd.,Shannon,MS,38868,Identification - Poultry
raybern foods,184 Bryan Blvd.,Shannon,MS,38868,Meat Processing
raybern foods,184 Bryan Blvd.,Shannon,MS,38868,Poultry Processing
rayfield meat center,4450 Hwy 109 South,Wadesboro,NC,28170,Meat Processing
readfield meats,2130 East William Joel Bryan Parkway,Bryan,TX,77802,Meat Processing
readfield meats,2130 East William Joel Bryan Parkway,Bryan,TX,77802,Poultry Processing
ready foods,5905 East 42nd Avenue,Denver,CO,80216,Meat Processing
ready foods,4000 Dahlia St,Denver,CO,80216,Meat Processing
ready foods,4000 Dahlia St,Denver,CO,80216,Poultry Processing
ready pac produce,4401 Foxdale Avenue,Irwindale,CA,91706,Meat Processing
ready pac produce,4401 Foxdale Avenue,Irwindale,CA,91706,Poultry Processing
ready pac produce,148 Riverview Park Rd,Jackson,GA,30233,Meat Processing
ready pac produce,148 Riverview Park Rd,Jackson,GA,30233,Poultry Processing
readywise,3220 W Professional Circle,Salt Lake City,UT,84104,Egg Product
readywise,3220 W Professional Circle,Salt Lake City,UT,84104,Meat Processing
readywise,3220 W Professional Circle,Salt Lake City,UT,84104,Poultry Processing
reams family foods,1101 Coulee Rd.,Hudson,WI,54016,Meat Processing
reams family foods,1101 Coulee Rd.,Hudson,WI,54016,Poultry Processing
rebhan r&w meat,3532 South Broadway,St. Louis,MO,63118,Meat Processing
red barn meats,9095 Briot Road,Croghan,NY,13327,Meat Processing
red barn meats,9095 Briot Road,Croghan,NY,13327,Meat Slaughter
red barn meats,9095 Briot Road,Croghan,NY,13327,Poultry Processing
red bird farms dist,2520 South Raritan,Englewood,CO,80110,Meat Processing
red bowl food,6904 8th Ave,Brooklyn,NY,11228,Meat Processing
red bowl food,6904 8th Ave,Brooklyn,NY,11228,Poultry Processing
red cloud food services,218 Space Park South,Nashville,TN,37211,Certification - Export
red rock beef jerky,602 West Highway 66,Gallup,NM,87301,Meat Processing
red rock foods,1445 Josh Pirkle Road,Braselton,GA,30517,Meat Processing
red rock foods,1445 Josh Pirkle Road,Braselton,GA,30517,Poultry Processing
red smith foods,4145 S.W. 47th Ave.,Davie,FL,33314,Meat Processing
red smith foods,4145 S.W. 47th Ave.,Davie,FL,33314,Poultry Processing
red table meat,1401 Marshall Street NE,Minneapolis,MN,55413,Meat Processing
redondo's,94-140 Leokane Street,Waipahu,HI,96797,Meat Processing
redondo's,94-140 Leokane Street,Waipahu,HI,96797,Poultry Processing
redstar food service,128 Gibbs St.,Pomona,CA,91767,Meat Processing
redstar food service,128 Gibbs St.,Pomona,CA,91767,Poultry Processing
redwood meat,3114 Moore Avenue,Eureka,CA,95501,Meat Processing
redwood meat,3114 Moore Avenue,Eureka,CA,95501,Meat Slaughter
redwood meat,3114 Moore Avenue,Eureka,CA,95501,Voluntary Processing - Meat
redwood meat,3114 Moore Avenue,Eureka,CA,95501,Voluntary Slaughter - Meat
reed brook custom meats,1385 Ellis Creek Road,Waverly,NY,14892,Meat Processing
reed brook custom meats,1385 Ellis Creek Road,Waverly,NY,14892,Meat Slaughter
reed and hertig packing,90266 Hwy 101,Warrenton,OR,97146,Meat Processing
reed and hertig packing,90266 Hwy 101,Warrenton,OR,97146,Poultry Processing
reed and hertig packing,90266 Hwy 101,Warrenton,OR,97146,Voluntary Processing - Poultry
reeds gourmet meat,1210 66th street,Sacramento,CA,95819,Meat Processing
reeds gourmet meat,1210 66th street,Sacramento,CA,95819,Poultry Processing
reel cajun foods,930 Joplin Ave,Baton Rouge,LA,70802,Meat Processing
regenerative agriculture alliance,415 Industrial Drive,Stacyville,IA,50476,Poultry Processing
regenerative agriculture alliance,415 Industrial Drive,Stacyville,IA,50476,Poultry Slaughter
reggio's pizza,340 West 83rd Street,Chicago,IL,60620,Meat Processing
reggio's pizza,340 West 83rd Street,Chicago,IL,60620,Poultry Processing
regional food bank of oklahoma,3355 South Purdue,Oklahoma City,OK,73179,Identification - Meat
regional food bank of oklahoma,3355 South Purdue,Oklahoma City,OK,73179,Identification - Poultry
regional food bank of oklahoma,3355 South Purdue,Oklahoma City,OK,73179,Meat Processing
regional food bank of oklahoma,3355 South Purdue,Oklahoma City,OK,73179,Poultry Processing
registry steaks & seafood,"6800 Santa Fe Drive, Unit M",Hodgkins,IL,60525,Identification - Meat
registry steaks & seafood,"6800 Santa Fe Drive, Unit M",Hodgkins,IL,60525,Identification - Poultry
registry steaks & seafood,"6800 Santa Fe Drive, Unit M",Hodgkins,IL,60525,Meat Processing
registry steaks & seafood,"6800 Santa Fe Drive, Unit M",Hodgkins,IL,60525,Poultry Processing
reichardt duck farm,3770 Middle Two Rock Road,Petaluma,CA,94952,Poultry Processing
reichardt duck farm,3770 Middle Two Rock Road,Petaluma,CA,94952,Poultry Slaughter
reichel foods,6101 Bandel Rd. NW,Rochester,MN,55901,Identification - Meat
reichel foods,6101 Bandel Rd. NW,Rochester,MN,55901,Identification - Poultry
reichel foods,3706 Enterprise Dr. NW,Rochester,MN,55902,Identification - Meat
reichel foods,3706 Enterprise Dr. NW,Rochester,MN,55902,Identification - Poultry
reinhart foodservice,1600 St. James Street,LaCrosse,WI,54603,Meat Processing
reinhart foodservice,1600 St. James Street,LaCrosse,WI,54603,Poultry Processing
reinhart foodservice,225 John Hancock Road,Taunton,MA,02780,Identification - Meat
reinhart foodservice,225 John Hancock Road,Taunton,MA,02780,Meat Processing
reinhart foodservice,225 John Hancock Road,Taunton,MA,02780,Poultry Processing
reiter provisions,59 Brownell Drive,Wilcox,PA,15870,Meat Processing
reiter provisions,59 Brownell Drive,Wilcox,PA,15870,Poultry Processing
reliable brothers,185 Cohoes Ave,Green Island,NY,12183,Meat Processing
reliable brothers,185 Cohoes Ave,Green Island,NY,12183,Poultry Processing
reliable wholesale meats,826 Washington Ave,New York,NY,10014,Meat Processing
reliant fish,7701 Assateague Drive,Jessup,MD,20794,Meat Processing
rembrandt enterprises,1419 480th St.,Rembrandt,IA,50576,Egg Product
rendulic packing,800 Manning Avenue,McKeesport,PA,15132,Certification - Export
rendulic packing,800 Manning Avenue,McKeesport,PA,15132,Meat Processing
rendulic packing,800 Manning Avenue,McKeesport,PA,15132,Meat Slaughter
rendulic packing,800 Manning Avenue,McKeesport,PA,15132,Poultry Processing
renegade processing,12925 Prosperity Ave,Becker,MN,55308,Identification - Meat
renegade processing,12925 Prosperity Ave,Becker,MN,55308,Meat Processing
request foods,3460 John F. Donnelly Drive,Holland,MI,49424,Meat Processing
request foods,3460 John F. Donnelly Drive,Holland,MI,49424,Poultry Processing
request foods,3460 John F. Donnelly Drive,Holland,MI,49424,Voluntary Processing - Meat
request foods,3460 John F. Donnelly Drive,Holland,MI,49424,Voluntary Processing - Poultry
request foods,12875 Greenly Street,Holland,MI,49424,Meat Processing
request foods,12875 Greenly Street,Holland,MI,49424,Poultry Processing
request foods,12875 Greenly Street,Holland,MI,49424,Voluntary Processing - Poultry
research & development hormel foods corporate services,2 Hormel Place,Austin,MN,55912,Meat Processing
research & development hormel foods corporate services,2 Hormel Place,Austin,MN,55912,Poultry Processing
research & development hormel foods corporate services,2 Hormel Place,Austin,MN,55912,Voluntary Processing - Meat
reser's fine foods,3167 S. E. 10th,Topeka,KS,66607,Meat Processing
reser's fine foods,3167 S. E. 10th,Topeka,KS,66607,Poultry Processing
reser's fine foods,11251 Hwy 903,Halifax,NC,27839,Meat Processing
reser's fine foods,11251 Hwy 903,Halifax,NC,27839,Poultry Processing
reser's fine foods,6999 NW Century Blvd.,Hillsboro,OR,97124,Meat Processing
reser's fine foods,6999 NW Century Blvd.,Hillsboro,OR,97124,Poultry Processing
reser's fine foods,3139 Southeast 10th Street,Topeka,KS,66607,Meat Processing
reser's fine foods,3139 Southeast 10th Street,Topeka,KS,66607,Poultry Processing
reser's fine foods,3728 SE 6th St,Topeka,KS,66607,Meat Processing
reser's fine foods,3728 SE 6th St,Topeka,KS,66607,Poultry Processing
responsible transportation,22034 200th Street,Sigourney,IA,52591,Meat Processing
responsible transportation,22034 200th Street,Sigourney,IA,52591,Meat Slaughter
responsible transportation,22034 200th Street,Sigourney,IA,52591,Poultry Processing
responsible transportation,22034 200th Street,Sigourney,IA,52591,Poultry Slaughter
responsible transportation,22034 200th Street,Sigourney,IA,52591,Voluntary Processing - Meat
responsible transportation,22034 200th Street,Sigourney,IA,52591,Voluntary Slaughter - Rabbit
restaurant consulting group,301 W. Griffin Parkway  Suite 6,Mission,TX,78572,Meat Processing
restaurant consulting group,301 W. Griffin Parkway  Suite 6,Mission,TX,78572,Poultry Processing
restaurant depot,2041 NW 21st Avenue,Miami,FL,33127,Certification - Export
restaurant depot,2041 NW 21st Avenue,Miami,FL,33127,Identification - Meat
restaurant depot,2041 NW 21st Avenue,Miami,FL,33127,Identification - Poultry
rettland farm,2776 Baltimore Pike,Gettysburg,PA,17325,Meat Processing
rettland farm,2776 Baltimore Pike,Gettysburg,PA,17325,Poultry Processing
rettland farm,2776 Baltimore Pike,Gettysburg,PA,17325,Poultry Slaughter
revels barbeque of south carolina,685 Highway 15-401 East,Bennettsville,SC,29512,Meat Processing
revels barbeque of south carolina,685 Highway 15-401 East,Bennettsville,SC,29512,Poultry Processing
revere meat,132 Royal Dr.,Forest Park,GA,30297,Meat Processing
revere meat,132 Royal Dr.,Forest Park,GA,30297,Poultry Processing
revittle,3305 N 6th Street,Harrisburg,PA,17110,Identification - Meat
reynaldo's mexican food,3301 E. Vernon Ave.,Vernon,CA,90058,Meat Processing
reynaldo's mexican food,3301 E. Vernon Ave.,Vernon,CA,90058,Poultry Processing
rhode island beef & veal,60 Armento Street,Johnston,RI,02919,Meat Processing
rhode island beef & veal,60 Armento Street,Johnston,RI,02919,Meat Slaughter
rhode island shellfish,1670 Main Street,West Warwick,RI,02893,Meat Processing
ricci's italian sausage,500 Pine Hollow Road,McKees Rocks,PA,15136,Meat Processing
ricci's italian sausage,500 Pine Hollow Road,McKees Rocks,PA,15136,Poultry Processing
rice field,14500 E. Valley Boulevard,City of Industry,CA,91746,Meat Processing
rice field,14500 E. Valley Boulevard,City of Industry,CA,91746,Poultry Processing
rich products,21511 Division St.,Crest Hill,IL,60403,Meat Processing
rich products,1910 Gallagher Drive,Vineland,NJ,08360,Meat Processing
rich products,1910 Gallagher Drive,Vineland,NJ,08360,Poultry Processing
rich products,349 West Main Street,Gallatin,TN,37066,Certification - Export
rich products,349 West Main Street,Gallatin,TN,37066,Meat Processing
rich products,349 West Main Street,Gallatin,TN,37066,Poultry Processing
rich products,720 Butler Avenue,Murfreeboro,TN,37127,Certification - Export
richandre,1170 Sandhill Ave.,Carson,CA,90746,Meat Processing
richandre,1170 Sandhill Ave.,Carson,CA,90746,Poultry Processing
richard's cajun foods,1186 E. Ebey,Church Point,LA,70525,Meat Processing
richard's cajun foods,1186 E. Ebey,Church Point,LA,70525,Poultry Processing
richard's cajun foods,329 South Main Street,Church Point,LA,70525,Meat Processing
richard's cajun foods,329 South Main Street,Church Point,LA,70525,Poultry Processing
richelieu foods,120 Palatine Road,Wheeling,IL,60050,Meat Processing
richelieu foods,120 Palatine Road,Wheeling,IL,60050,Poultry Processing
